"tree_node_id";"period_id";"state_id";"effect_id";"currency_id";"financials_decumulated_amount";"financials_cumulated_amount";"financials_base_currency_flag";"financials_level_aggregation";"snapshot_date"
"222369bd5c804f9783026087122cf893";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"222369bd5c804f9783026087122cf893";"2021";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"222369bd5c804f9783026087122cf893";"2021";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"222369bd5c804f9783026087122cf893";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"22aea2a069b44609b948f046d2ac6e11";"2020";Valeur Actuelle;Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue - IRR;EUR;0;0;true;;"2021-02-18 23:59:59"
"22aea2a069b44609b948f046d2ac6e11";"2021";Valeur Actuelle;Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue - IRR;EUR;0;0;true;;"2021-02-18 23:59:59"
"22d0e91c527c4bd48878c5f42f4ba446";"2020";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"22d0e91c527c4bd48878c5f42f4ba446";"2021";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"22da8fb90c8e4ce9a673ac1e242bf847";"2021";Valeur Actuelle;Nombre de primes à la conversion - DVP;EUR;577;577;true;;"2021-02-18 23:59:59"
"2301e6330c07476686a19b3477a3e109";"2020";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"2301e6330c07476686a19b3477a3e109";"2021";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"23ea48e2a289489887d8dd22152175c4";"2021";Valeur Actuelle;Nombre de bonus octroyés à des véhicules électriques et hybrides rechargeables - BOE;EUR;1482;1482;true;;"2021-02-18 23:59:59"
"2442375ec9134873b7b957f86f5a29f8";"2020";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2442375ec9134873b7b957f86f5a29f8";"2020";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2442375ec9134873b7b957f86f5a29f8";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2442375ec9134873b7b957f86f5a29f8";"2021";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2442375ec9134873b7b957f86f5a29f8";"2021";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2442375ec9134873b7b957f86f5a29f8";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2468ea2e761d46069b137acd04e48f1c";"2021";Valeur Actuelle;Nombre de bonus octroyés à des véhicules électriques et hybrides rechargeables - BOE;EUR;4615;4615;true;;"2021-02-18 23:59:59"
"24770f39e0db461db27509758c5619d3";"2020";Valeur Actuelle;Montant total des primes versées - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"24770f39e0db461db27509758c5619d3";"2020";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"24770f39e0db461db27509758c5619d3";"2020";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"24770f39e0db461db27509758c5619d3";"2021";Valeur Actuelle;Montant total des primes versées - MPR;EUR;984976,64;984976,64;true;;"2021-02-18 23:59:59"
"24770f39e0db461db27509758c5619d3";"2021";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;9042928,94;9042928,94;true;;"2021-02-18 23:59:59"
"24770f39e0db461db27509758c5619d3";"2021";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;281;281;true;;"2021-02-18 23:59:59"
"24b4ae84eaf942d9a2b399b71c857b62";"2020";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"24b4ae84eaf942d9a2b399b71c857b62";"2021";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"253626952705422e8a740331b8b4489f";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"253626952705422e8a740331b8b4489f";"2020";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"253626952705422e8a740331b8b4489f";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"253626952705422e8a740331b8b4489f";"2021";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2543d5fcba7f41c3910244014c174374";"2020";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2543d5fcba7f41c3910244014c174374";"2020";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2543d5fcba7f41c3910244014c174374";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2543d5fcba7f41c3910244014c174374";"2021";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2543d5fcba7f41c3910244014c174374";"2021";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2543d5fcba7f41c3910244014c174374";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"256187e4f38b435eb7ce3e6272954858";"2021";Valeur Actuelle;Nombre de primes à la conversion - DVP;EUR;0;0;true;;"2021-02-18 23:59:59"
"262efb27e3e54fae8bfedcc059de74f3";"2020";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;1;1;true;;"2021-02-18 23:59:59"
"262efb27e3e54fae8bfedcc059de74f3";"2021";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;1;1;true;;"2021-02-18 23:59:59"
"270b84e288f54bdb8d5c470b3e9e66eb";"2020";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"270b84e288f54bdb8d5c470b3e9e66eb";"2020";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"270b84e288f54bdb8d5c470b3e9e66eb";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"270b84e288f54bdb8d5c470b3e9e66eb";"2021";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2dc08c39b44240109b98c4f44c27bb5c";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"270b84e288f54bdb8d5c470b3e9e66eb";"2021";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"270b84e288f54bdb8d5c470b3e9e66eb";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"27304c92bbd848f888b1bcc4b57c68d8";"2020";Valeur Actuelle;Montant total des primes versées - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"27304c92bbd848f888b1bcc4b57c68d8";"2020";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"27304c92bbd848f888b1bcc4b57c68d8";"2020";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"27304c92bbd848f888b1bcc4b57c68d8";"2021";Valeur Actuelle;Montant total des primes versées - MPR;EUR;2782147,12;2782147,12;true;;"2021-02-18 23:59:59"
"27304c92bbd848f888b1bcc4b57c68d8";"2021";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;20685542,39;20685542,39;true;;"2021-02-18 23:59:59"
"27304c92bbd848f888b1bcc4b57c68d8";"2021";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;644;644;true;;"2021-02-18 23:59:59"
"2847cc4deca14331a26fa9be62237a61";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2847cc4deca14331a26fa9be62237a61";"2020";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2847cc4deca14331a26fa9be62237a61";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2847cc4deca14331a26fa9be62237a61";"2021";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"288ea9513cc947708be225ab3e989fae";"2020";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;909150;909150;true;;"2021-02-18 23:59:59"
"288ea9513cc947708be225ab3e989fae";"2020";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;68500000;68500000;true;;"2021-02-18 23:59:59"
"288ea9513cc947708be225ab3e989fae";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;1;1;true;;"2021-02-18 23:59:59"
"288ea9513cc947708be225ab3e989fae";"2021";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;1212200;1212200;true;;"2021-02-18 23:59:59"
"288ea9513cc947708be225ab3e989fae";"2021";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;68500000;68500000;true;;"2021-02-18 23:59:59"
"288ea9513cc947708be225ab3e989fae";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;1;1;true;;"2021-02-18 23:59:59"
"28a476d4ccb94678992c21d9a4926091";"2021";Valeur Actuelle;Nombre de bonus octroyés à des véhicules électriques et hybrides rechargeables - BOE;EUR;344;344;true;;"2021-02-18 23:59:59"
"293ae75a9b5f4b69a27af1ba320502a2";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"293ae75a9b5f4b69a27af1ba320502a2";"2020";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"293ae75a9b5f4b69a27af1ba320502a2";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"293ae75a9b5f4b69a27af1ba320502a2";"2021";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"296a486ecb0e45ccbb895ef7866f537e";"2021";Valeur Actuelle;Nombre de primes à la conversion - DVP;EUR;767;767;true;;"2021-02-18 23:59:59"
"2a5d43b8109a4c718df5fa1dc157b0bb";"2020";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2a5d43b8109a4c718df5fa1dc157b0bb";"2020";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2a5d43b8109a4c718df5fa1dc157b0bb";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2a5d43b8109a4c718df5fa1dc157b0bb";"2021";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2a5d43b8109a4c718df5fa1dc157b0bb";"2021";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2a5d43b8109a4c718df5fa1dc157b0bb";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2a72ad8949be46cda0ae1cc0912c1aad";"2021";Valeur Actuelle;Nombre de bonus octroyés à des véhicules électriques et hybrides rechargeables - BOE;EUR;290;290;true;;"2021-02-18 23:59:59"
"2abe69d693684dd29718845d942ee195";"2021";Valeur Actuelle;Nombre de bonus octroyés à des véhicules électriques et hybrides rechargeables - BOE;EUR;1039;1039;true;;"2021-02-18 23:59:59"
"2afa4e463dcd4ac99292832fdcb9f15a";"2021";Valeur Actuelle;Nombre de primes à la conversion - DVP;EUR;488;488;true;;"2021-02-18 23:59:59"
"2b319820eedd4c28a5264026a01b4594";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2b319820eedd4c28a5264026a01b4594";"2020";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2b319820eedd4c28a5264026a01b4594";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2b319820eedd4c28a5264026a01b4594";"2021";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2b53985155e34bb484874137ebd3882a";"2020";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"2b53985155e34bb484874137ebd3882a";"2021";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"2b69a2c4c0f84eb2872e8c65e38d4516";"2020";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"2b69a2c4c0f84eb2872e8c65e38d4516";"2021";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"2d3f9413c1654f73ab680882b3bd4b78";"2020";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"2d3f9413c1654f73ab680882b3bd4b78";"2021";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"2d6483b8a60c4cb38a3316dc705ce5f1";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2d6483b8a60c4cb38a3316dc705ce5f1";"2020";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2d6483b8a60c4cb38a3316dc705ce5f1";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2d6483b8a60c4cb38a3316dc705ce5f1";"2021";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2dc08c39b44240109b98c4f44c27bb5c";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2dc08c39b44240109b98c4f44c27bb5c";"2020";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2dc08c39b44240109b98c4f44c27bb5c";"2021";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"2ddf7aa799fc4e69ac61f66b9b88ab0b";"2021";Valeur Actuelle;Nombre de bonus octroyés à des véhicules électriques et hybrides rechargeables - BOE;EUR;1074;1074;true;;"2021-02-18 23:59:59"
"2dfd9f749cc94132b50ef71966a37713";"2020";Valeur Actuelle;Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue - IRR;EUR;220;220;true;;"2021-02-18 23:59:59"
"2dfd9f749cc94132b50ef71966a37713";"2021";Valeur Actuelle;Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue - IRR;EUR;220;220;true;;"2021-02-18 23:59:59"
"2e31c3b28afb4edca8cd86a5c1cc85eb";"2021";Valeur Actuelle;Nombre de primes à la conversion - DVP;EUR;1511;1511;true;;"2021-02-18 23:59:59"
"2e44c0aaccfa4aaeba26eac89b78c9eb";"2020";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2e44c0aaccfa4aaeba26eac89b78c9eb";"2020";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2e44c0aaccfa4aaeba26eac89b78c9eb";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2e44c0aaccfa4aaeba26eac89b78c9eb";"2021";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2e44c0aaccfa4aaeba26eac89b78c9eb";"2021";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2e44c0aaccfa4aaeba26eac89b78c9eb";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;;"2021-02-18 23:59:59"
"2eab740fe19c4ce0bfb265bfb3fb0307";"2020";Valeur Actuelle;Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue - IRR;EUR;0;0;true;;"2021-02-18 23:59:59"
"2eab740fe19c4ce0bfb265bfb3fb0307";"2021";Valeur Actuelle;Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue - IRR;EUR;0;0;true;;"2021-02-18 23:59:59"
"2f50154d1d824f47ab27badcb5d5cf9a";"2020";Valeur Actuelle;Montant total des primes versées - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"2f50154d1d824f47ab27badcb5d5cf9a";"2020";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"2f50154d1d824f47ab27badcb5d5cf9a";"2020";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"2f50154d1d824f47ab27badcb5d5cf9a";"2021";Valeur Actuelle;Montant total des primes versées - MPR;EUR;91682,54;91682,54;true;;"2021-02-18 23:59:59"
"2f50154d1d824f47ab27badcb5d5cf9a";"2021";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;664510,35;664510,35;true;;"2021-02-18 23:59:59"
"2f50154d1d824f47ab27badcb5d5cf9a";"2021";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;36;36;true;;"2021-02-18 23:59:59"
"2f8238d1a8144d6db61c4b359c8c5225";"2020";Valeur Actuelle;Montant total des primes versées - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"2f8238d1a8144d6db61c4b359c8c5225";"2020";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"2f8238d1a8144d6db61c4b359c8c5225";"2020";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"2f8238d1a8144d6db61c4b359c8c5225";"2021";Valeur Actuelle;Montant total des primes versées - MPR;EUR;3456809,9;3456809,9;true;;"2021-02-18 23:59:59"
"2f8238d1a8144d6db61c4b359c8c5225";"2021";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;30318600,82;30318600,82;true;;"2021-02-18 23:59:59"
"2f8238d1a8144d6db61c4b359c8c5225";"2021";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;1219;1219;true;;"2021-02-18 23:59:59"
"30079e431ba846d0840b8fc49995cfe6";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"30079e431ba846d0840b8fc49995cfe6";"2020";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"30079e431ba846d0840b8fc49995cfe6";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"30079e431ba846d0840b8fc49995cfe6";"2021";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"3015a1203e3f497eb4fa9e4b8502c706";"2020";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"3015a1203e3f497eb4fa9e4b8502c706";"2020";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"3015a1203e3f497eb4fa9e4b8502c706";"2021";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"3015a1203e3f497eb4fa9e4b8502c706";"2021";Valeur Actuelle;Nombre de PME/TPE - EEI;EUR;0;0;true;;"2021-02-18 23:59:59"
"3085e999d60a45ef828b364be4829859";"2020";Valeur Actuelle;Montant total des primes versées - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"3085e999d60a45ef828b364be4829859";"2020";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"3085e999d60a45ef828b364be4829859";"2020";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"3085e999d60a45ef828b364be4829859";"2021";Valeur Actuelle;Montant total des primes versées - MPR;EUR;2445724,26;2445724,26;true;;"2021-02-18 23:59:59"
"3085e999d60a45ef828b364be4829859";"2021";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;19838178,2;19838178,2;true;;"2021-02-18 23:59:59"
"3085e999d60a45ef828b364be4829859";"2021";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;877;877;true;;"2021-02-18 23:59:59"
"3174820bd8f842c8b1fe2c2b43f98eef";"2020";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;1;1;true;;"2021-02-18 23:59:59"
"3174820bd8f842c8b1fe2c2b43f98eef";"2021";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;1;1;true;;"2021-02-18 23:59:59"
"319292d0fa63472a822be0b91b3adb0a";"2020";Valeur Actuelle;Montant total des primes versées - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"319292d0fa63472a822be0b91b3adb0a";"2020";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"319292d0fa63472a822be0b91b3adb0a";"2020";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"319292d0fa63472a822be0b91b3adb0a";"2021";Valeur Actuelle;Montant total des primes versées - MPR;EUR;1679093,76;1679093,76;true;;"2021-02-18 23:59:59"
"319292d0fa63472a822be0b91b3adb0a";"2021";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;14454205,61;14454205,61;true;;"2021-02-18 23:59:59"
"319292d0fa63472a822be0b91b3adb0a";"2021";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;521;521;true;;"2021-02-18 23:59:59"
"31ce0b808d9240e494422704191f376e";"2020";Valeur Actuelle;Montant total de CO2 évité - ETH;EUR;0;0;true;;"2021-02-18 23:59:59"
"31ce0b808d9240e494422704191f376e";"2020";Valeur Actuelle;Nombre de projets soutenus - ETH;EUR;0;0;true;;"2021-02-18 23:59:59"
"329bbc5599554da6a13e7bc3cca21a72";"2020";Valeur Actuelle;Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue - IRR;EUR;2225;2225;true;;"2021-02-18 23:59:59"
"329bbc5599554da6a13e7bc3cca21a72";"2021";Valeur Actuelle;Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue - IRR;EUR;2225;2225;true;;"2021-02-18 23:59:59"
"32bf1d232866463bbf4ca96c8cc95451";"2020";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"32bf1d232866463bbf4ca96c8cc95451";"2021";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;;"2021-02-18 23:59:59"
"32e31a0bae4e4f5da3d1bf45783f0b84";"2020";Valeur Actuelle;Montant total des primes versées - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"32e31a0bae4e4f5da3d1bf45783f0b84";"2020";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"32e31a0bae4e4f5da3d1bf45783f0b84";"2020";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"32e31a0bae4e4f5da3d1bf45783f0b84";"2021";Valeur Actuelle;Montant total des primes versées - MPR;EUR;511140,14;511140,14;true;;"2021-02-18 23:59:59"
"32e31a0bae4e4f5da3d1bf45783f0b84";"2021";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;3768030,13;3768030,13;true;;"2021-02-18 23:59:59"
"32e31a0bae4e4f5da3d1bf45783f0b84";"2021";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;134;134;true;;"2021-02-18 23:59:59"
"3325619ceced4ce0bf265151093fe2f2";"2021";Valeur Actuelle;Nombre de bonus octroyés à des véhicules électriques et hybrides rechargeables - BOE;EUR;147;147;true;;"2021-02-18 23:59:59"
"3325f699e47a468fa434db446ed66ee1";"2020";Valeur Actuelle;Montant total des primes versées - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"3325f699e47a468fa434db446ed66ee1";"2020";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"3325f699e47a468fa434db446ed66ee1";"2020";Valeur Actuelle;Nombre de dossiers MaPrimeRénov' payés - MPR;EUR;0;0;true;;"2021-02-18 23:59:59"
"3325f699e47a468fa434db446ed66ee1";"2021";Valeur Actuelle;Montant total des primes versées - MPR;EUR;226816,16;226816,16;true;;"2021-02-18 23:59:59"
"3325f699e47a468fa434db446ed66ee1";"2021";Valeur Actuelle;Montant total des travaux associés aux dossiers validés - MPR;EUR;1691919,44;1691919,44;true;;"2021-02-18 23:59:59"
