"effect_id";"parent_id";"effect_original_aggregation";"effect_aggregation";"effect_year_aggregation";"effect_total_aggregation";"effect_is_auto_calculated";"effect_is_bold";"effect_description";"effect_is_italic";"effect_order";"effect_is_not_currency";"effect_restriction";"effect_is_calculation";"effect_calculation_formula";"effect_tags";"snapshot_date"
Montant des fonds engagés par les opérateurs - IFP;;None;None;None;None;false;false;"";false;345;true;"";false;"";{Entreprises,aggregated,PIA};"2021-01-28 23:59:59"
Nombre de recharges ultra rapide soutenues - BEL;;None;None;None;None;false;false;Nombre de recharges ultra rapide soutenues;false;545;true;"";false;"";{appel à projets,Entreprises,aggregated};"2021-01-28 23:59:59"
Nombre de TPE/PME/ETI financées - GFP;;None;None;None;None;false;false;"";false;210;true;"";false;"";{cumulated,tableau de bord,aggregated,Entreprises};"2021-01-28 23:59:59"
Montant des financements engagés par les opérateurs - DVD;;None;None;None;None;false;false;"";false;325;true;"";false;"";{appel à projets,PIA,Collectivités territoriales,aggregated};"2021-01-28 23:59:59"
Montant des fonds labellisés - GFP;;None;None;None;None;false;false;"";false;205;true;"";false;"";{aggregated,cumulated,tableau de bord,Entreprises};"2021-01-28 23:59:59"
Nombre d'accompagnements dispensés - FUM;;None;None;None;None;false;false;"";false;287;true;"";false;"";{cumulated,tableau de bord,appel à projets,Entreprises,aggregated};"2021-01-28 23:59:59"
Nombre de nouveaux projets (nouvelle ligne, extension de ligne et pôle) - TCI;;None;None;None;None;false;false;Nombre de nouveaux projets (nouvelle ligne, extension de ligne et pôle);false;500;true;"";false;"";{cumulated,Collectivités territoriales,Convention citoyenne pour le climat,aggregated};"2021-01-28 23:59:59"
Nombre de TPE/PME/ETI bénéficiaires - SAC;;None;None;None;None;false;false;"";false;248;true;"";false;"";{Entreprises,cumulated,aggregated,appel à projets,tableau de bord};"2021-01-28 23:59:59"
Montant total de l’investissement ainsi déclenché - IDF;;None;None;None;None;false;false;"";false;270;true;"";false;"";{aggregated,Entreprises,appel à projets,tableau de bord};"2021-01-28 23:59:59"
Kilométrage d'aménagements cyclables - RPC;;None;None;None;None;false;false;Crédits Etat à destination des régions;false;495;true;"";false;"";{Convention citoyenne pour le climat,Collectivités territoriales,aggregated};"2021-01-28 23:59:59"
Nombre de projets incluant une transformation de la ligne de production pour réduire son impact environnemental - BPI;;None;None;None;None;false;false;"";false;150;true;"";false;"";{Entreprises,aggregated};"2021-01-28 23:59:59"
Nombre d'entreprises bénéficiant d'une garantie verte - PVG;;None;None;None;None;false;false;"";false;165;true;"";false;"";{Entreprises,cumulated,aggregated};"2021-01-28 23:59:59"
Nombre d’entreprises - FAA;;None;None;None;None;false;false;"";false;137;true;"";false;"";{Entreprises,tableau de bord,aggregated};"2021-01-28 23:59:59"
Montant des crédits programmés - MTV;;None;None;None;None;false;false;"";false;318;true;"";false;"";{aggregated,Entreprises,PIA};"2021-01-28 23:59:59"
Nombre de lignes rouvertes - TDN;;None;None;None;None;false;false;(pm 2 en cible);false;515;true;"";false;"";{Entreprises,aggregated,cumulated,Convention citoyenne pour le climat};"2021-01-28 23:59:59"
Nombre de contrats d’apprentissage bénéficiaires de l’aide exceptionnelle - APP;;None;None;None;None;false;false;"";false;585;true;"";false;"";{Particuliers,aggregated,Jeunes,Entreprises,tableau de bord};"2021-01-28 23:59:59"
Investissement total généré - CEI;;None;None;None;None;false;false;"";false;120;true;"";false;"";{Entreprises,appel à projets,aggregated,Convention citoyenne pour le climat};"2021-01-28 23:59:59"
Nombre de PME bénéficiaires - MIR;;None;None;None;None;false;false;"";false;127;true;"";false;"";{appel à projets,aggregated,Entreprises,cumulated};"2021-01-28 23:59:59"
Montant total des projets - SAC;;None;None;None;None;false;false;"";false;257;true;"";false;"";{appel à projets,tableau de bord,aggregated,Entreprises,cumulated};"2021-01-28 23:59:59"
Nombre de véhicules électriques et hybrides rechargeables achetés - VAD;;None;None;None;None;false;false;"";false;300;true;"";false;"";{tableau de bord,aggregated,appel à projets,Administrations};"2021-01-28 23:59:59"
Nombre de bâtiments Etat dont le marché de rénovation est notifié - RBE;;None;None;None;None;false;false;"";false;115;true;"";false;"";{Administrations,tableau de bord,aggregated,appel à projets,Convention citoyenne pour le climat,cumulated};"2021-01-28 23:59:59"
Montant cumulé de l’investissement total ainsi déclenché - BPI;;None;None;None;None;false;false;"";false;142;true;"";false;"";{aggregated,Entreprises};"2021-01-28 23:59:59"
Entrées en parcours qualifiants PIC - PQU;;None;None;None;None;false;false;"";false;630;true;"";false;"";{Jeunes,tableau de bord,aggregated,Particuliers};"2021-01-28 23:59:59"
Nombre de structures du spectacle vivant aidées  - SFC;;None;None;None;None;false;false;"";false;105;true;"";false;"";{aggregated,cumulated,Entreprises};"2021-01-28 23:59:59"
Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue - IRR;;None;None;None;None;false;false;Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue;false;470;true;"";false;"";{appel à projets,Convention citoyenne pour le climat,Collectivités territoriales,Entreprises,aggregated};"2021-01-28 23:59:59"
Nombre d’installations CSR soutenues - IPE;;None;None;None;None;false;false;Nombre d’installations CSR soutenues;false;480;true;"";false;"";{Entreprises,Convention citoyenne pour le climat,appel à projets,Collectivités territoriales,aggregated};"2021-01-28 23:59:59"
Nombre d’entreprises bénéficiaires de la mesure - BIP;;None;None;None;None;false;false;"";false;275;true;"";false;"";{Entreprises,aggregated};"2021-01-28 23:59:59"
Montant de l’investissement total déclenché -  ETE;;None;None;None;None;false;false;"";false;387;true;"";false;"";{appel à projets,aggregated,Entreprises};"2021-01-28 23:59:59"
Nombre de points de recharge ouverts au public - BEL;;None;None;None;None;false;false;Nombre de points de recharge ouverts au public;false;540;true;"";false;"";{Entreprises,appel à projets,tableau de bord,aggregated};"2021-01-28 23:59:59"
Nombre d’entreprises bénéficiaires - MTV;;None;None;None;None;false;false;"";false;266;true;"";false;"";{Entreprises,aggregated,PIA};"2021-01-28 23:59:59"
Entrées en garanties jeunes - GJE;;None;None;None;None;false;false;"";false;620;true;"";false;"";{Jeunes,Particuliers,aggregated};"2021-01-28 23:59:59"
Nombre de salariés en FNE Formation - FNE;;None;None;None;None;false;false;"";false;580;true;"";false;"";{aggregated,Entreprises,Particuliers};"2021-01-28 23:59:59"
Nombre de documents envoyés dans le dossier médical partagé - SNU;;None;None;None;None;false;false;"";false;362;true;"";false;"";{Administrations,aggregated};"2021-01-28 23:59:59"
Entrées de jeunes en CIE - CIE;;None;None;None;None;false;false;"";false;605;true;"";false;"";{Particuliers,Entreprises,Jeunes,tableau de bord,aggregated};"2021-01-28 23:59:59"
Montant des investissements Etat dans les fonds régionaux - AFG;;None;None;None;None;false;false;"";false;215;true;"";false;"";{tableau de bord,Entreprises,unit:M€,cumulated,aggregated,Collectivités territoriales};"2021-01-28 23:59:59"
Nombre de communes bénéficiant de l’aide à la densification - AMD;;None;None;None;None;false;false;Nombre de communes bénéficiant de l’aide à la densification;false;420;true;"";false;"";{Collectivités territoriales,aggregated,Convention citoyenne pour le climat};"2021-01-28 23:59:59"
