"effect_id";"parent_id";"effect_original_aggregation";"effect_aggregation";"effect_year_aggregation";"effect_total_aggregation";"effect_is_auto_calculated";"effect_is_bold";"effect_description";"effect_is_italic";"effect_order";"effect_is_not_currency";"effect_restriction";"effect_is_calculation";"effect_calculation_formula";"effect_tags";"snapshot_date"
Nombre d'opérations (routes et ponts) des CPER financées par le plan de relance - CPE;;None;None;None;None;false;false;"";false;292;true;"";false;"";{Administrations,aggregated,periodicity:monthly};"2021-02-10 23:59:59"
Nombre de communes soutenues - TSA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021;false;5;true;"";false;"";{aggregated,cumulated,Convention citoyenne pour le climat,periodicity:quarterly,planningdate:042021,Collectivités territoriales};"2021-02-10 23:59:59"
Montant total des primes versées - MPR;;None;None;None;None;false;false;Correspond aux dossiers remboursés. Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/02/2021;false;400;true;"";false;"";{aggregated,tableau de bord,Plan de Relance européen,planningdate:022021,periodicity:monthly,Convention citoyenne pour le climat,unit:€,Particuliers,cumulated};"2021-02-10 23:59:59"
Nombre d’appels à projet lancés - MNS;;None;None;None;None;false;false;"";false;322;true;"";false;"";{Entreprises,PIA,periodicity:monthly,Plan de Relance européen,aggregated};"2021-02-10 23:59:59"
Montant des crédits programmés - DRA;;None;None;None;None;false;false;Montant des crédits programmés;false;426;true;"";false;"";{periodicity:monthly,Plan de Relance européen,PIA};"2021-02-10 23:59:59"
Nombre d’entreprises bénéficiares - PIT;;None;None;None;None;false;false;"";false;230;true;"";false;"";{periodicity:monthly,Entreprises,cumulated,aggregated,tableau de bord,Collectivités territoriales,appel à projets};"2021-02-10 23:59:59"
Nombre d’entreprises ayant reçu l’aide - CBC;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: Janvier 2021 ou février 2021;false;458;true;"";false;"";{tableau de bord,appel à projets,periodicity:monthly,Entreprises,planningdate:012021,aggregated,Convention citoyenne pour le climat,Plan de Relance européen,cumulated};"2021-02-10 23:59:59"
Nombre de TPE/PME/ETI bénéficiaires - SBF;;None;None;None;None;false;false;"";false;252;true;"";false;"";{cumulated,tableau de bord,Entreprises,periodicity:monthly,aggregated};"2021-02-10 23:59:59"
Nombre d'aides à l'embauche des travailleurs handicapés - PTH;;None;None;None;None;false;false;"";false;635;true;"";false;"";{Plan de Relance européen,Collectivités territoriales,aggregated,Particuliers,periodicity:monthly};"2021-02-10 23:59:59"
Nombre de sites concernées - FFR;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021;false;415;true;"";false;"";{Plan de Relance européen,planningdate:042021,Convention citoyenne pour le climat,Collectivités territoriales,aggregated,periodicity:monthly,appel à projets,cumulated};"2021-02-10 23:59:59"
Nombre d'organismes soutenus au titre de la recherche par le PIA - PIA;;None;None;None;None;false;false;"";false;645;true;"";false;"";{Plan de Relance européen,aggregated,Entreprises,periodicity:monthly,PIA};"2021-02-10 23:59:59"
Nombre d'entreprises ayant souscrit un prêt vert - PVG;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/03/2021;false;155;true;"";false;"";{Entreprises,Plan de Relance européen,periodicity:monthly,cumulated,planningdate:032021,aggregated};"2021-02-10 23:59:59"
Nombre de logements en VEFA commandés - VEF;;None;None;None;None;false;false;"";false;296;true;"";false;"";{aggregated,periodicity:monthly,Collectivités territoriales};"2021-02-10 23:59:59"
Nombre de logements subventionnés - RER;;None;None;None;None;false;false;"";false;375;true;"";false;"";{Plan de Relance européen,Collectivités territoriales,aggregated,periodicity:monthly,appel à projets,Particuliers,Convention citoyenne pour le climat};"2021-02-10 23:59:59"
Nombre d’entreprises ayant reçu l’aide - EEI;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: fin janvier;false;455;true;"";false;"";{planningdate:012021,Convention citoyenne pour le climat,Entreprises,periodicity:monthly,tableau de bord,Plan de Relance européen,cumulated,aggregated};"2021-02-10 23:59:59"
Nombre de projets soutenus - FRE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 2nd semestre 2021;false;423;true;"";false;"";{periodicity:monthly,Convention citoyenne pour le climat,planningdate:072021,Entreprises,aggregated,Plan de Relance européen,cumulated};"2021-02-10 23:59:59"
Nombre de projets subventionnés au titre de l’aide aux personnes vulnérables - PVU;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: mars/avril 2021;false;365;true;"";false;"";{periodicity:monthly,aggregated,Particuliers,planningdate:032021};"2021-02-10 23:59:59"
Linéaire de réseaux d’eau potable et de réseau d’assainissement - MRB;;None;None;None;None;false;false;Métropole uniquement. Date prévisionnelle de la première valeur non nulle de l'indicateur: 28/02/2021;false;445;true;"";false;"";{aggregated,periodicity:monthly,Plan de Relance européen,Collectivités territoriales,unit:km,appel à projets,Administrations,cumulated,planningdate:022021};"2021-02-10 23:59:59"
Nombre de projets financés - CEI;;None;None;None;None;false;false;"";false;112;true;"";false;"";{Plan de Relance européen,Convention citoyenne pour le climat,periodicity:quarterly,aggregated,appel à projets,Entreprises};"2021-02-10 23:59:59"
Nombre de TPE/PME/ETI - ICC;;None;None;None;None;false;false;"";false;247;true;"";false;"";{PIA,aggregated,monthly,periodicity:quarterly,Entreprises};"2021-02-10 23:59:59"
Surface agricole utile (SAU) couverte par des investissements de lutte contre les aléas climatiques (ha) - IEP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021;false;40;true;"";false;"";{periodicity:quarterly,cumulated,appel à projets,Entreprises,aggregated,planningdate:042021};"2021-02-10 23:59:59"
Nombre de véhicules électriques et hybrides rechargeables achetés - VAI;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/09/2020;false;302;true;"";false;"";{tableau de bord,planningdate:092020,appel à projets,cumulated,Plan de Relance européen,periodicity:monthly,Administrations,aggregated};"2021-02-10 23:59:59"
Montant des prêts accordés - PPA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/04/2021;false;190;true;"";false;"";{periodicity:monthly,cumulated,unit:M€,planningdate:042021,Entreprises,aggregated,tableau de bord};"2021-02-10 23:59:59"
Nombre d’appels à projet lancés - MTV;;None;None;None;None;false;false;"";false;321;true;"";false;"";{PIA,periodicity:monthly,Entreprises,aggregated};"2021-02-10 23:59:59"
Nombre de PME - FAA;;None;None;None;None;false;false;"";false;147;true;"";false;"";{periodicity:monthly,tableau de bord,aggregated,Entreprises};"2021-02-10 23:59:59"
Nombre de PME/TPE - EEI;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: fin janvier;false;460;true;"";false;"";{Entreprises,tableau de bord,cumulated,Convention citoyenne pour le climat,Plan de Relance européen,periodicity:monthly,planningdate:012021,aggregated};"2021-02-10 23:59:59"
Nombre de bâtiments concernés - RSA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/06/2021;false;430;true;"";false;"";{cumulated,unit:M€,Collectivités territoriales,Administrations,periodicity:monthly,appel à projets,aggregated,planningdate:062021};"2021-02-10 23:59:59"
Nombre de personnes mises en sécurité - RSA;;None;None;None;None;false;false;Nombre de personnes mises en sécurité;false;435;true;"";false;"";{Administrations,Collectivités territoriales,appel à projets,aggregated,periodicity:monthly};"2021-02-10 23:59:59"
Nombre d'entrées en obligation de formation 16/18 ans - OFO;;None;None;None;None;false;false;"";false;625;true;"";false;"";{Particuliers,Plan de Relance européen,aggregated,periodicity:monthly,Jeunes};"2021-02-10 23:59:59"
Montant total des projets - APS;;None;None;None;None;false;false;"";false;240;true;"";false;"";{Entreprises,Plan de Relance européen,periodicity:monthly,appel à projets,aggregated};"2021-02-10 23:59:59"
Montant total des fonds propres - PVG;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021;false;180;true;"";false;"";{periodicity:monthly,unit:M€,cumulated,Entreprises,aggregated,Plan de Relance européen,planningdate:012021};"2021-02-10 23:59:59"
Nombre de chantiers engagés (écluses stations pompages, barrages) - VNA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 30/11/2020;false;530;true;"";false;"";{Administrations,planningdate:112020,Plan de Relance européen,cumulated,aggregated,Convention citoyenne pour le climat,periodicity:monthly};"2021-02-10 23:59:59"
Nombre d’entreprises bénéficiares - APS;;None;None;None;None;false;false;"";false;234;true;"";false;"";{Entreprises,periodicity:monthly,appel à projets,Plan de Relance européen,aggregated};"2021-02-10 23:59:59"
Montant estimé des baisses d’impôts - BIP;;None;None;None;None;false;false;"";false;280;true;"";false;"";{Entreprises,aggregated,periodicity:yearly};"2021-02-10 23:59:59"
Montant des fonds engagés par les opérateurs - IFP;;None;None;None;None;false;false;"";false;345;true;"";false;"";{PIA,Entreprises,periodicity:quarterly,aggregated,Plan de Relance européen};"2021-02-10 23:59:59"
Nombre de recharges ultra rapide soutenues - BEL;;None;None;None;None;false;false;Nombre de recharges ultra rapide soutenues;false;545;true;"";false;"";{aggregated,Plan de Relance européen,periodicity:monthly,appel à projets,Entreprises};"2021-02-10 23:59:59"
Nombre de TPE/PME/ETI financées - GFP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021;false;210;true;"";false;"";{cumulated,aggregated,Entreprises,planningdate:072021,periodicity:monthly,tableau de bord};"2021-02-10 23:59:59"
Montant des financements engagés par les opérateurs - DVD;;None;None;None;None;false;false;"";false;325;true;"";false;"";{aggregated,Plan de Relance européen,PIA,periodicity:quarterly,appel à projets,Collectivités territoriales};"2021-02-10 23:59:59"
Montant des fonds labellisés - GFP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 19/10/2020;false;205;true;"";false;"";{planningdate:102020,cumulated,aggregated,tableau de bord,Entreprises,periodicity:monthly};"2021-02-10 23:59:59"
Nombre d'accompagnements dispensés - FUM;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 02/12/2020;false;287;true;"";false;"";{Entreprises,Plan de Relance européen,appel à projets,planningdate:122020,periodicity:monthly,tableau de bord,cumulated,aggregated};"2021-02-10 23:59:59"
Nombre de nouveaux projets (nouvelle ligne, extension de ligne et pôle) - TCI;;None;None;None;None;false;false;Nombre de nouveaux projets (nouvelle ligne, extension de ligne et pôle). Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/12/2020;false;500;true;"";false;"";{cumulated,planningdate:122020,periodicity:monthly,Plan de Relance européen,Convention citoyenne pour le climat,Collectivités territoriales,aggregated};"2021-02-10 23:59:59"
Nombre de TPE/PME/ETI bénéficiaires - SAC;;None;None;None;None;false;false;Nombre de lauréats. Dans certains cas il peut y avoir pour un même projet, deux lauréats dans deux départements différents. La somme des informations départementales n’est donc pas égale à la somme des informations régionales.;false;248;true;"";false;"";{Entreprises,appel à projets,periodicity:monthly,aggregated,cumulated,monthly,tableau de bord};"2021-02-10 23:59:59"
Montant total de l’investissement ainsi déclenché - IDF;;None;None;None;None;false;false;"";false;270;true;"";false;"";{periodicity:monthly,aggregated,Plan de Relance européen,tableau de bord,Entreprises};"2021-02-10 23:59:59"
Kilométrage d'aménagements cyclables - RPC;;None;None;None;None;false;false;Crédits Etat à destination des régions;false;495;true;"";false;"";{Collectivités territoriales,aggregated,Plan de Relance européen,periodicity:monthly,Convention citoyenne pour le climat};"2021-02-10 23:59:59"
Nombre de projets locaux soutenus  (rénovation, extension, création de lignes- bus, tram, rer, pôles d'échanges) - RPC;;None;None;None;None;false;false;"";false;503;true;"";false;"";{Plan de Relance européen,Collectivités territoriales,cumulated,periodicity:monthly,aggregated,Convention citoyenne pour le climat};"2021-02-10 23:59:59"
Nombre de projets incluant une transformation de la ligne de production pour réduire son impact environnemental - BPI;;None;None;None;None;false;false;"";false;150;true;"";false;"";{aggregated,Plan de Relance européen,Entreprises,periodicity:biannually};"2021-02-10 23:59:59"
Nombre de structures du spectacle vivant aidées  - SSV;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/03/2020;false;105;true;"";false;"";{cumulated,periodicity:monthly,planningdate:032020,Entreprises,Plan de Relance européen,aggregated};"2021-02-10 23:59:59"
Nombre d'entreprises bénéficiant d'une garantie verte - PVG;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 02/04/2021;false;165;true;"";false;"";{periodicity:monthly,Entreprises,planningdate:042021,aggregated,cumulated,Plan de Relance européen};"2021-02-10 23:59:59"
Nombre d’entreprises - FAA;;None;None;None;None;false;false;"";false;137;true;"";false;"";{tableau de bord,aggregated,periodicity:monthly,Entreprises};"2021-02-10 23:59:59"
Montant des crédits programmés - MTV;;None;None;None;None;false;false;"";false;318;true;"";false;"";{periodicity:monthly,PIA,Entreprises,aggregated};"2021-02-10 23:59:59"
Nombre de lignes rouvertes - TDN;;None;None;None;None;false;false;(pm 2 en cible). Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/04/2021;false;515;true;"";false;"";{Convention citoyenne pour le climat,Plan de Relance européen,periodicity:monthly,planningdate:042021,aggregated,Entreprises,cumulated};"2021-02-10 23:59:59"
Nombre de contrats d’apprentissage bénéficiaires de l’aide exceptionnelle - APP;;None;None;None;None;false;false;"";false;585;true;"";false;"";{Plan de Relance européen,tableau de bord,periodicity:monthly,Jeunes,Particuliers,aggregated,Entreprises};"2021-02-10 23:59:59"
Investissement total généré - CEI;;None;None;None;None;false;false;"";false;120;true;"";false;"";{Entreprises,Plan de Relance européen,appel à projets,periodicity:quarterly,aggregated};"2021-02-10 23:59:59"
Nombre de PME bénéficiaires - MIR;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/03/2021;false;127;true;"";false;"";{aggregated,planningdate:032021,Plan de Relance européen,appel à projets,cumulated,periodicity:quarterly,Entreprises};"2021-02-10 23:59:59"
Montant total des projets - SAC;;None;None;None;None;false;false;Lorsqu’il y a deux lauréats dans deux départements différents pour un même projet, les montants affichés sont les montants répartis entre les deux lauréats concernés.;false;257;true;"";false;"";{aggregated,Entreprises,cumulated,appel à projets,tableau de bord,periodicity:monthly};"2021-02-10 23:59:59"
Nombre de véhicules électriques et hybrides rechargeables achetés - VAD;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021;false;300;true;"";false;"";{tableau de bord,planningdate:072021,Administrations,aggregated,Plan de Relance européen,periodicity:monthly,appel à projets};"2021-02-10 23:59:59"
Nombre de bâtiments Etat dont le marché de rénovation est notifié - RBE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 25/01/2020;false;115;true;"";false;"";{tableau de bord,planningdate:012020,aggregated,periodicity:monthly,cumulated,Administrations,appel à projets,Convention citoyenne pour le climat};"2021-02-10 23:59:59"
Montant cumulé de l’investissement total ainsi déclenché - BPI;;None;None;None;None;false;false;"";false;142;true;"";false;"";{Entreprises,Plan de Relance européen,periodicity:monthly,aggregated};"2021-02-10 23:59:59"
Entrées en parcours qualifiants PIC - PQU;;None;None;None;None;false;false;"";false;630;true;"";false;"";{Jeunes,periodicity:monthly,Plan de Relance européen,tableau de bord,aggregated,Particuliers};"2021-02-10 23:59:59"
Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue - IRR;;None;None;None;None;false;false;Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue;false;470;true;"";false;"";{Collectivités territoriales,Plan de Relance européen,Entreprises,appel à projets,aggregated,periodicity:monthly,Convention citoyenne pour le climat};"2021-02-10 23:59:59"
Nombre d’entreprises bénéficiaires de la mesure - BIP;;None;None;None;None;false;false;"";false;275;true;"";false;"";{periodicity:yearly,aggregated,Entreprises};"2021-02-10 23:59:59"
Montant de l’investissement total déclenché -  ETE;;None;None;None;None;false;false;"";false;387;true;"";false;"";{periodicity:monthly,appel à projets,Entreprises,aggregated,Plan de Relance européen};"2021-02-10 23:59:59"
Nombre de points de recharge ouverts au public - BEL;;None;None;None;None;false;false;Nombre de points de recharge ouverts au public;false;540;true;"";false;"";{periodicity:monthly,appel à projets,Entreprises,Plan de Relance européen,aggregated,tableau de bord};"2021-02-10 23:59:59"
Nombre d’entreprises bénéficiaires - MTV;;None;None;None;None;false;false;"";false;266;true;"";false;"";{aggregated,periodicity:quarterly,PIA,Entreprises};"2021-02-10 23:59:59"
Entrées en garanties jeunes - GJE;;None;None;None;None;false;false;"";false;620;true;"";false;"";{Jeunes,aggregated,periodicity:monthly,Particuliers};"2021-02-10 23:59:59"
Nombre de salariés en FNE Formation - FNE;;None;None;None;None;false;false;"";false;580;true;"";false;"";{Particuliers,Plan de Relance européen,aggregated,periodicity:monthly,Entreprises};"2021-02-10 23:59:59"
Nombre de documents envoyés dans le dossier médical partagé - SNU;;None;None;None;None;false;false;"";false;362;true;"";false;"";{periodicity:monthly,Plan de Relance européen,Administrations,aggregated};"2021-02-10 23:59:59"
Entrées de jeunes en CIE - CIE;;None;None;None;None;false;false;"";false;605;true;"";false;"";{Entreprises,periodicity:monthly,Jeunes,tableau de bord,Particuliers,aggregated};"2021-02-10 23:59:59"
Montant des investissements Etat dans les fonds régionaux - AFG;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021;false;215;true;"";false;"";{periodicity:monthly,Entreprises,Collectivités territoriales,aggregated,Plan de Relance européen,unit:M€,planningdate:072021,tableau de bord,cumulated};"2021-02-10 23:59:59"
Nombre de communes bénéficiant de l’aide à la densification - AMD;;None;None;None;None;false;false;Nombre de communes bénéficiant de l’aide à la densification;false;420;true;"";false;"";{periodicity:yearly,aggregated,Collectivités territoriales,Convention citoyenne pour le climat};"2021-02-10 23:59:59"
Nombre d’installations CSR soutenues - MCT;;None;None;None;None;false;false;Nombre d’installations CSR soutenues;false;480;true;"";false;"";{periodicity:monthly,Plan de Relance européen,Entreprises,Convention citoyenne pour le climat,aggregated,Collectivités territoriales,appel à projets};"2021-02-10 23:59:59"
